500|10|1|10|20.67|51.14|1066.1
500|10|11|10|2.67|27.14|1088.6
500|10|21|10|1.67|23.54|1147.4
500|10|31|10|1.75|19.28|1448.4
500|10|41|10|1.23|18.01|1347.0
500|10|51|10|1.28|12.4|1503.5
500|10|61|10|1.25|15.33|1718.0
500|10|71|10|1.24|9.32|1829.8
500|10|81|10|1.27|8.75|2039.4
500|10|91|10|1.19|7.87|2301.5
