1;2.0;41.6;1782.0;
3;1.2666666666666666;41.06666666666667;1772.0;
5;1.04;35.16;1779.6;
7;1.1571428571428573;30.9;1854.4285714285713;
9;1.0777777777777777;26.766666666666666;1924.5555555555557;
11;1.1636363636363636;21.89090909090909;1952.7272727272727;
13;1.2384615384615385;17.1;2070.5384615384614;
15;1.3066666666666666;8.046666666666667;2234.0;
17;1.2352941176470589;8.823529411764707;2300.294117647059;
19;1.3368421052631578;3.9210526315789473;2862.5789473684213;
