500|10|1|10|14.03|73.99|1483.4
500|10|11|10|4.49|95.96|1987.6
500|10|21|10|3.28|113.58|2261.8
500|10|31|10|7.09|156.15|2861.8
500|10|41|10|2.79|216.8|3169.5
500|10|51|10|5.95|284.2|4176.4
500|10|61|10|3.96|273.84|4318.2
500|10|71|10|3.35|322.59|4843.8
500|10|81|10|1.65|338.04|5491.9
500|10|91|10|1.43|399.51|6328.6
