500|1|10|10|1.9|11.6|263.0
500|3|10|10|0.3|3.8333333333333335|158.33333333333334
500|5|10|10|0.12|4.18|162.6
500|7|10|10|0.1|2.257142857142857|146.0
500|9|10|10|0.044444444444444446|2.9555555555555557|155.33333333333334
500|11|10|10|0.02727272727272727|1.6636363636363636|135.36363636363637
500|13|10|10|0.06153846153846154|1.353846153846154|135.84615384615384
500|15|10|10|0.03333333333333333|0.29333333333333333|111.33333333333333
500|17|10|10|0.11176470588235295|2.3117647058823527|141.23529411764707
500|19|10|10|0.03684210526315789|0.9789473684210527|116.15789473684211
